顾客编号,大类编码,大类名称,中类编码,中类名称,小类编码,小类名称,销售日期,销售月份,商品编码,规格型号,商品类型,单位,销售数量,商品单价,销售金额,是否促销
483,20,粮油,2014,酱菜类,201401,榨菜,20150312,201503,DW-2014010015,60g,一般商品,袋,8,0.5,4,否
483,12,蔬果,1201,蔬菜,120101,叶菜,20150312,201503,DW-1201010005,散称,生鲜,千克,0.262,5.8,1.5196,否
483,12,蔬果,1203,水果,120303,梨类,20150318,201503,DW-1203030177,散称,生鲜,KG,1.058,3.18,3.36444,否
483,34,针织,3403,男内衣裤,340301,盒装男内裤,20150318,201503,DW-3403010653,L-XXXL,一般商品,盒,1,25,25,是
483,22,休闲,2203,膨化点心,220305,粟米类,20150318,201503,DW-2203050003,40g,一般商品,袋,1,3.3,3.3,否
483,22,休闲,2207,糖果,220701,硬糖,20150318,201503,DW-2207010117,33g,一般商品,条,1,2,2,否
483,12,蔬果,1203,水果,120306,桃/李类,20150318,201503,DW-1203060093,散称,生鲜,KG,0.628,31.8,19.9704,否
483,22,休闲,2207,糖果,220702,奶糖,20150318,201503,DW-2207020056,26.6g,一般商品,条,1,2,2,否
483,20,粮油,2014,酱菜类,201401,榨菜,20150326,201503,DW-2014010015,60g,一般商品,袋,10,0.5,5,否
483,15,日配,1501,冷藏肉制品,150105,肉类,20150326,201503,DW-1501050015,250g,一般商品,块,1,23.7,23.7,否
483,31,家居,3111,桌上用品,311106,油壶,20150326,201503,DW-3111060030,1092,一般商品,个,1,12,12,否
483,12,蔬果,1201,蔬菜,120104,花果,20150420,201504,DW-1201040035,散称,生鲜,千克,0.458,9.6,4.3968,否
483,12,蔬果,1201,蔬菜,120104,花果,20150420,201504,DW-1201040010,散称,生鲜,千克,0.892,2.58,2.30136,否
483,15,日配,1521,蛋类,152101,新鲜蛋品,20150420,201504,DW-1521010022,散称,一般商品,kg,1.56,14,21.84,否
483,12,蔬果,1201,蔬菜,120104,花果,20150420,201504,DW-1201040026,散称,生鲜,千克,0.806,1.98,1.59588,否
484,12,蔬果,1201,蔬菜,120104,花果,20150109,201501,DW-1201040002,散称,生鲜,千克,0.716,5.8,4.1528,否
484,15,日配,1501,冷藏肉制品,150102,棒状火腿,20150109,201501,DW-1501020013,240g,一般商品,根,1,13.9,13.9,否
484,12,蔬果,1203,水果,120309,进口水果,20150109,201501,DW-1203090210,散称,生鲜,KG,1.658,17.6,29.1808,否
484,20,粮油,2008,调味料,200809,淀/酵/碱粉,20150109,201501,DW-2008090015,15g,一般商品,袋,3,1.3,3.9,否
484,20,粮油,2007,南北干货,200709,粉丝/条,20150109,201501,DW-2007090045,散称,一般商品,kg,0.729,6.8,4.9572,否
484,20,粮油,2008,调味料,200803,鸡精,20150109,201501,DW-2008030005,227g,一般商品,袋,1,8.9,8.9,否
484,20,粮油,2008,调味料,200804,其他鲜味精,20150109,201501,DW-2008040004,80g,一般商品,瓶,1,4.9,4.9,否
484,20,粮油,2009,盐/糖,200902,功能盐,20150117,201501,DW-2009020012,400g,一般商品,袋,1,2.3,2.3,否
484,33,文体,3322,胶水胶带,332204,文具胶带配件,20150117,201501,DW-3322040001,1*1,一般商品,卷,1,0.5,0.5,否
484,22,休闲,2202,糕点,220202,蛋糕,20150117,201501,DW-2202020083,192g,一般商品,袋,1,11.9,11.9,否
484,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150131,201501,DW-1201090311, ,生鲜,个,8,2,16,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150131,201501,DW-1201020040,散称,生鲜,千克,0.686,1.96,1.34456,否
484,10,肉禽,1001,猪肉,100101,鲜猪肉,20150131,201501,DW-1001010194,散称,生鲜,千克,0.234,29.8,6.9732,否
484,12,蔬果,1201,蔬菜,120105,鲜调味,20150131,201501,DW-1201050011,散称,生鲜,千克,0.758,6.56,4.97248,否
484,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150131,201501,DW-1301010076,散称,联营商品,kg,0.43,20,8.6,否
484,20,粮油,2006,五谷杂粮,200601,散称白米,20150131,201501,DW-2006010001,散称,一般商品,千克,3.314,4.2,13.9188,否
484,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150131,201501,DW-1301010076,散称,联营商品,kg,0.001,20,0.02,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150209,201502,DW-1201020017,散称,生鲜,千克,0.756,2.56,1.93536,否
484,12,蔬果,1201,蔬菜,120101,叶菜,20150209,201502,DW-1201010020, ,生鲜,包,3,4.98,14.94,否
484,12,蔬果,1202,加工豆类,120201,豆腐,20150209,201502,DW-1202018073,散称,生鲜,千克,0.476,2.96,1.40896,否
484,12,蔬果,1201,蔬菜,120105,鲜调味,20150209,201502,DW-1201050011,散称,生鲜,千克,0.734,6.56,4.81504,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150209,201502,DW-1201020013,散称,生鲜,千克,0.368,4,1.472,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150209,201502,DW-1201030018,散称,生鲜,kg,0.5,1.48,0.74,否
484,13,熟食,1302,卤制熟食,130201,卤制畜类,20150215,201502,DW-1302010078,散称,联营商品,kg,0.268,90,24.12,否
484,30,洗化,3013,口腔卫生用品,301301,成人牙膏,20150215,201502,DW-3013010450,90g,一般商品,支,1,8.9,8.9,是
484,13,熟食,1302,卤制熟食,130201,卤制畜类,20150215,201502,DW-1302010082,散称,联营商品,kg,0.442,90,39.78,否
484,12,蔬果,1203,水果,120302,苹果类,20150215,201502,DW-1203020163,散称,生鲜,KG,1.824,13.6,24.8064,否
484,12,蔬果,1203,水果,120309,进口水果,20150215,201502,DW-1203090210,散称,生鲜,KG,1.918,17.6,33.7568,否
484,10,肉禽,1001,猪肉,100103,猪肉丝馅片,20150302,201503,DW-1001030041,散称,生鲜,千克,0.714,29.8,21.2772,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150302,201503,DW-1201020017,散称,生鲜,千克,0.635,2.56,1.6256,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150302,201503,DW-1201020011,散称,生鲜,千克,0.482,16,7.712,否
484,13,熟食,1308,现制中式面点,130801,现制蒸类,20150302,201503,DW-1308010191,散称,生鲜,千克,0.514,6,3.084,否
484,10,肉禽,1004,鸡产品,100402,分割鸡件,20150302,201503,DW-1004020001,散称,生鲜,千克,0.386,35.8,13.8188,否
484,12,蔬果,1201,蔬菜,120101,叶菜,20150302,201503,DW-1201010006,散称,生鲜,千克,0.098,12,1.176,否
484,12,蔬果,1201,蔬菜,120104,花果,20150304,201503,DW-1201040035,散称,生鲜,千克,0.35,9.6,3.36,否
484,12,蔬果,1203,水果,120313,其它水果,20150304,201503,DW-1203130446,散称,生鲜,KG,1.476,30,44.28,否
484,12,蔬果,1201,蔬菜,120106,菌菇类,20150304,201503,DW-1201060010,散称,生鲜,千克,0.188,9,1.692,否
484,12,蔬果,1201,蔬菜,120101,叶菜,20150304,201503,DW-1201010019,散称,生鲜,千克,1.52,1.96,2.9792,否
484,12,蔬果,1203,水果,120313,其它水果,20150305,201503,DW-1203130446,散称,生鲜,KG,1.142,30,34.26,否
484,12,蔬果,1203,水果,120313,其它水果,20150307,201503,DW-1203130446,散称,生鲜,KG,1.164,30,34.92,否
484,12,蔬果,1202,加工豆类,120201,豆腐,20150307,201503,DW-1202018269,块,生鲜,块,2,2,4,否
484,11,水产,1101,冰鲜水产,110107,贝蛤类,20150307,201503,DW-1101070017,散称,生鲜,kg,0.448,30,13.44,否
484,12,蔬果,1201,蔬菜,120105,鲜调味,20150320,201503,DW-1201050007,散称,生鲜,千克,0.266,15.6,4.1496,否
484,22,休闲,2208,口香糖,220802,有糖口香糖,20150320,201503,DW-2208020005,15g*3,一般商品,袋,1,3.9,3.9,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150320,201503,DW-1201030018,散称,生鲜,kg,0.378,1.48,0.55944,否
484,34,针织,3407,女袜,340703,女短筒丝袜,20150323,201503,DW-3407030129,均码,一般商品,把,1,13,13,是
484,12,蔬果,1203,水果,120302,苹果类,20150323,201503,DW-1203020162,散称,生鲜,KG,-2.084,7.98,-16.63032,否
484,12,蔬果,1203,水果,120302,苹果类,20150323,201503,DW-1203020162,散称,生鲜,KG,2.084,7.98,16.63032,否
484,12,蔬果,1203,水果,120313,其它水果,20150323,201503,DW-1203130446,散称,生鲜,KG,0.906,30,27.18,否
484,20,粮油,2008,调味料,200803,鸡精,20150323,201503,DW-2008030005,227g,一般商品,袋,1,8.9,8.9,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150323,201503,DW-1201030018,散称,生鲜,kg,0.348,1.48,0.51504,否
484,34,针织,3402,女内衣裤,340202,简装女内裤,20150326,201503,DW-3402020419,均码,一般商品,条,1,7.5,7.5,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150326,201503,DW-1201030018,散称,生鲜,kg,0.288,1.48,0.42624,否
484,31,家居,3117,厨房清洁,311702,百洁布,20150326,201503,DW-3117020044,BS0158,一般商品,组,1,7,7,否
484,22,休闲,2202,糕点,220208,散称糕点,20150328,201503,DW-2202080013,散称,一般商品,kg,0.184,31.8,5.8512,是
484,22,休闲,2202,糕点,220208,散称糕点,20150328,201503,DW-2202080030, ,一般商品,KG,0.192,15.6,2.9952,是
484,20,粮油,2008,调味料,200806,香辛料,20150328,201503,DW-2008060043,散称,一般商品,kg,0.122,26,3.172,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150328,201503,DW-1201020018,散称,生鲜,千克,0.766,5.56,4.25896,否
484,22,休闲,2202,糕点,220205,中式糕点,20150328,201503,DW-2202050054,散称,一般商品,千克,0.11,25,2.75,是
484,12,蔬果,1201,蔬菜,120104,花果,20150328,201503,DW-1201040036,散称,生鲜,千克,0.776,1.8,1.3968,否
484,12,蔬果,1203,水果,120313,其它水果,20150328,201503,DW-1203130332,散称,生鲜,KG,1.342,5.96,7.99832,否
484,20,粮油,2009,盐/糖,200902,功能盐,20150407,201504,DW-2009020015,400g,一般商品,袋,1,2.8,2.8,否
484,12,蔬果,1201,蔬菜,120104,花果,20150407,201504,DW-1201040035,散称,生鲜,千克,0.36,9.6,3.456,否
484,22,休闲,2202,糕点,220205,中式糕点,20150412,201504,DW-2202050054,散称,一般商品,千克,0.352,25,8.8,是
484,22,休闲,2207,糖果,220799,其他糖果,20150412,201504,DW-2207990018,散称,一般商品,千克,0.13,71,9.23,否
484,22,休闲,2207,糖果,220799,其他糖果,20150414,201504,DW-2207990018,散称,一般商品,千克,0.222,71,15.762,否
484,22,休闲,2202,糕点,220205,中式糕点,20150414,201504,DW-2202050054,散称,一般商品,千克,0.336,25,8.4,是
484,30,洗化,3016,纸制品,301608,软抽纸巾,20150415,201504,DW-3016080218,200抽*6,一般商品,提,1,19.9,19.9,是
484,11,水产,1103,干货水产,110302,干货虾蟹贝类,20150415,201504,DW-1103020061,散称,生鲜,千克,0.122,30,3.66,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150415,201504,DW-1201020017,散称,生鲜,千克,0.266,2.56,0.68096,否
484,11,水产,1101,冰鲜水产,110104,海水冰鲜,20150415,201504,DW-1101040039,散称,生鲜,kg,0.228,16.9,3.8532,否
484,12,蔬果,1201,蔬菜,120102,根茎,20150415,201504,DW-1201020722,散称,生鲜,KG,0.328,20,6.56,否
484,12,蔬果,1203,水果,120313,其它水果,20150420,201504,DW-1203130452,散称,生鲜,KG,0.502,15,7.53,否
484,22,休闲,2202,糕点,220205,中式糕点,20150420,201504,DW-2202050054,散称,一般商品,千克,0.306,25,7.65,是
484,12,蔬果,1201,蔬菜,120102,根茎,20150420,201504,DW-1201020017,散称,生鲜,千克,0.528,2.56,1.35168,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150420,201504,DW-1201030018,散称,生鲜,kg,0.356,1.48,0.52688,否
484,12,蔬果,1202,加工豆类,120205,豆类料理,20150425,201504,DW-1202058123,kg,生鲜,kg,0.706,11,7.766,否
484,12,蔬果,1203,水果,120309,进口水果,20150425,201504,DW-1203090276,散称,生鲜,KG,0.782,39,30.498,否
484,12,蔬果,1201,蔬菜,120103,芽菜,20150425,201504,DW-1201030018,散称,生鲜,kg,0.384,1.48,0.56832,否
484,12,蔬果,1202,加工豆类,120201,豆腐,20150425,201504,DW-1202018073,散称,生鲜,千克,0.58,2.96,1.7168,否
484,22,休闲,2202,糕点,220208,散称糕点,20150425,201504,DW-2202080041,散称,一般商品,KG,0.116,27.6,3.2016,是
484,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150425,201504,DW-1301010076,散称,联营商品,kg,0.001,20,0.02,否
485,11,水产,1101,冰鲜水产,110107,贝蛤类,20150109,201501,DW-1101070017,散称,生鲜,kg,0.58,30,17.4,否
485,12,蔬果,1201,蔬菜,120102,根茎,20150109,201501,DW-1201020011,散称,生鲜,千克,0.83,16,13.28,否
485,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150126,201501,DW-1201090032,散称,生鲜,千克,0.132,7.96,1.05072,否
485,12,蔬果,1201,蔬菜,120102,根茎,20150222,201502,DW-1201020017,散称,生鲜,千克,0.992,2.56,2.53952,否
485,12,蔬果,1201,蔬菜,120104,花果,20150222,201502,DW-1201040031,散称,生鲜,千克,1.048,3.16,3.31168,否
485,22,休闲,2201,饼干,220104,曲奇,20150222,201502,DW-2201040075,280g,一般商品,盒,1,13.9,13.9,是
485,22,休闲,2204,蜜饯,220405,山楂,20150222,201502,DW-2204050026,350g,一般商品,袋,1,5.5,5.5,否
485,12,蔬果,1201,蔬菜,120104,花果,20150222,201502,DW-1201040016,散称,生鲜,千克,0.706,1.6,1.1296,否
485,12,蔬果,1201,蔬菜,120102,根茎,20150222,201502,DW-1201020011,散称,生鲜,千克,0.93,16,14.88,否
485,12,蔬果,1201,蔬菜,120104,花果,20150222,201502,DW-1201040049,散称,生鲜,千克,1.866,5.8,10.8228,否
485,22,休闲,2201,饼干,220111,趣味/休闲,20150226,201502,DW-2201110275,30g,一般商品,盒,1,5.3,5.3,否
485,22,休闲,2202,糕点,220201,派,20150226,201502,DW-2202010029,25g*6,一般商品,盒,1,10.3,10.3,否
485,12,蔬果,1203,水果,120307,蕉类,20150226,201502,DW-1203070023,散称,生鲜,KG,2.018,9.98,20.13964,否
485,12,蔬果,1203,水果,120302,苹果类,20150226,201502,DW-1203020218,散称,生鲜,KG,1.958,10,19.58,否
485,22,休闲,2201,饼干,220111,趣味/休闲,20150226,201502,DW-2201110274,30g,一般商品,盒,1,5.3,5.3,否
485,22,休闲,2202,糕点,220201,派,20150226,201502,DW-2202010037,34g*6,一般商品,盒,1,9.5,9.5,否
486,12,蔬果,1203,水果,120307,蕉类,20150109,201501,DW-1203070022,散称,生鲜,KG,2.733,5.96,16.28868,否
486,12,蔬果,1203,水果,120302,苹果类,20150109,201501,DW-1203020172,散称,生鲜,KG,3.788,11.98,45.38024,否
486,22,休闲,2212,无糖食品,221202,无糖休闲食品,20150109,201501,DW-2212020365,1*12听,一般商品,盒,1,41,41,否
486,15,日配,1518,常温乳品,151801,利乐砖纯奶,20150109,201501,DW-1518010006,250ml*12,一般商品,箱,1,65,65,否
487,22,休闲,2208,口香糖,220801,无糖口香糖,20150109,201501,DW-2208010074,32g,一般商品, ,1,5.2,5.2,否
487,22,休闲,2203,膨化点心,220302,袋装薯片,20150109,201501,DW-2203020009,40g,一般商品,袋,1,3.3,3.3,否
487,15,日配,1505,冷藏乳品,150503,冷藏果粒酸乳,20150109,201501,DW-1505030024,260g,一般商品,盒,1,8.9,8.9,否
487,15,日配,1521,蛋类,152101,新鲜蛋品,20150109,201501,DW-1521010005,散称,一般商品,千克,0.982,6.78,6.65796,否
487,22,休闲,2207,糖果,220703,软糖,20150109,201501,DW-2207030041,33g,一般商品,支,1,2,2,否
487,22,休闲,2203,膨化点心,220302,袋装薯片,20150109,201501,DW-2203020093,25g,一般商品,袋,1,1.3,1.3,否
487,22,休闲,2205,炒货,220513,香瓜子,20150109,201501,DW-2205130017,150g,一般商品,袋,1,4.9,4.9,否
487,22,休闲,2205,炒货,220513,香瓜子,20150109,201501,DW-2205130054,150g,一般商品,袋,1,5.2,5.2,否
487,21,冲调,2104,冲饮品,210402,奶茶饮品,20150111,201501,DW-2104020022,80g,一般商品,杯,1,3,3,是
487,15,日配,1519,外送面包糕点,151902,外送甜面包,20150111,201501,DW-1519020001,300g,一般商品,袋,1,5.3,5.3,否
487,30,洗化,3016,纸制品,301603,无芯纸,20150111,201501,DW-3016030106,10卷1kg,一般商品,提,1,15.5,15.5,是
487,22,休闲,2207,糖果,220710,棒糖,20150111,201501,DW-2207100027,散称,一般商品, ,0.048,87.8,4.2144,否
487,20,粮油,2009,盐/糖,200907,功能糖,20150202,201502,DW-2009070021,350g,一般商品,袋,1,9.9,9.9,否
487,20,粮油,2008,调味料,200805,香辛粉,20150202,201502,DW-2008050062,50g,一般商品,袋,1,6.7,6.7,否
487,12,蔬果,1201,蔬菜,120103,芽菜,20150217,201502,DW-1201030018,散称,生鲜,kg,2.1,1.48,3.108,否
487,22,休闲,2201,饼干,220111,趣味/休闲,20150217,201502,DW-2201110093,48g,一般商品,盒,1,6.5,6.5,否
487,15,日配,1519,外送面包糕点,151904,外送中式糕点,20150217,201502,DW-1519040029,300g,一般商品,条,1,7.5,7.5,是
487,22,休闲,2205,炒货,220512,豆类,20150217,201502,DW-2205120019,95g,一般商品,袋,1,4.9,4.9,否
487,22,休闲,2201,饼干,220111,趣味/休闲,20150217,201502,DW-2201110059,33g　,一般商品,盒,1,4.5,4.5,否
487,20,粮油,2005,煮食面/粉,200501,挂面,20150224,201502,DW-2005010075,500g,一般商品,袋,1,4.7,4.7,否
487,22,休闲,2201,饼干,220114,早餐饼,20150224,201502,DW-2201140002,500g,一般商品,袋,1,6.9,6.9,否
487,33,文体,3315,益智玩具,331504,彩泥,20150224,201502,DW-3315040058,9173/9174,一般商品,盒,1,19,19,否
487,22,休闲,2201,饼干,220111,趣味/休闲,20150224,201502,DW-2201110155,60g,一般商品,盒,1,4.9,4.9,否
487,22,休闲,2201,饼干,220111,趣味/休闲,20150224,201502,DW-2201110123,100g,一般商品,袋,1,2.9,2.9,否
487,22,休闲,2204,蜜饯,220403,梅,20150224,201502,DW-2204030086,48g,一般商品,袋,1,2.7,2.7,否
487,22,休闲,2201,饼干,220111,趣味/休闲,20150224,201502,DW-2201110093,48g,一般商品,盒,1,6.5,6.5,否
487,22,休闲,2202,糕点,220202,蛋糕,20150224,201502,DW-2202020054,20g*4枚,一般商品,盒,1,5.9,5.9,否
487,15,日配,1521,蛋类,152101,新鲜蛋品,20150224,201502,DW-1521010005,散称,一般商品,千克,1.706,6.78,11.56668,否
487,15,日配,1505,冷藏乳品,150501,冷藏原味酸乳,20150224,201502,DW-1505010069,120g,一般商品,组,1,4.2,4.2,否
487,22,休闲,2202,糕点,220205,中式糕点,20150224,201502,DW-2202050066,200g,一般商品,袋,1,6.3,6.3,否
487,12,蔬果,1201,蔬菜,120104,花果,20150325,201503,DW-1201040010,散称,生鲜,千克,0.65,2.58,1.677,否
487,30,洗化,3016,纸制品,301603,无芯纸,20150325,201503,DW-3016030047,1400g,一般商品,包,1,24.9,24.9,是
487,22,休闲,2205,炒货,220599,其他炒货,20150325,201503,DW-2205990169,散称,一般商品,KG,0.242,35.8,8.6636,是
487,30,洗化,3003,芳香防霉剂,300302,喷雾式芳香剂,20150325,201503,DW-3003020054,20g,一般商品,袋,1,7.9,7.9,是
487,15,日配,1519,外送面包糕点,151902,外送甜面包,20150325,201503,DW-1519020001,300g,一般商品,袋,1,5.3,5.3,否
487,22,休闲,2202,糕点,220208,散称糕点,20150325,201503,DW-2202080030, ,一般商品,KG,0.324,15.6,5.0544,是
487,12,蔬果,1201,蔬菜,120102,根茎,20150326,201503,DW-1201020034,散称,生鲜,千克,0.682,30,20.46,否
487,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150326,201503,DW-1505040017,100ml*5,一般商品,组,1,11.5,11.5,是
487,15,日配,1521,蛋类,152101,新鲜蛋品,20150326,201503,DW-1521010005,散称,一般商品,千克,0.912,6.78,6.18336,否
487,20,粮油,2014,酱菜类,201401,榨菜,20150326,201503,DW-2014010018,60g,一般商品,袋,4,0.5,2,否
487,15,日配,1518,常温乳品,151805,利乐枕纯奶,20150329,201503,DW-1518050001,240ml,一般商品,袋,1,2.7,2.7,否
487,12,蔬果,1201,蔬菜,120106,菌菇类,20150329,201503,DW-1201060010,散称,生鲜,千克,0.208,9,1.872,否
487,10,肉禽,1001,猪肉,100101,鲜猪肉,20150329,201503,DW-1001010196,散称,生鲜,千克,0.37,27.8,10.286,否
487,22,休闲,2207,糖果,220701,硬糖,20150329,201503,DW-2207010117,33g,一般商品,条,1,2,2,否
487,22,休闲,2205,炒货,220513,香瓜子,20150329,201503,DW-2205130088,75g,一般商品,袋,1,4.3,4.3,是
487,12,蔬果,1201,蔬菜,120102,根茎,20150329,201503,DW-1201020034,散称,生鲜,千克,0.894,30,26.82,否
487,15,日配,1518,常温乳品,151806,利乐枕加味奶,20150329,201503,DW-1518060020,230ml,一般商品,袋,1,2.8,2.8,否
487,10,肉禽,1004,鸡产品,100404,调味鸡肉,20150329,201503,DW-1004040019,散称,生鲜,Kg,0.392,19.6,7.6832,否
487,15,日配,1505,冷藏乳品,150503,冷藏果粒酸乳,20150329,201503,DW-1505030024,260g,一般商品,盒,1,8.9,8.9,否
487,22,休闲,2203,膨化点心,220301,米制点心,20150329,201503,DW-2203010002,60g,一般商品,袋,1,2.8,2.8,否
487,12,蔬果,1201,蔬菜,120102,根茎,20150329,201503,DW-1201020010,散称,生鲜,千克,0.295,3.8,1.121,否
487,21,冲调,2104,冲饮品,210402,奶茶饮品,20150329,201503,DW-2104020022,80g,一般商品,杯,1,3,3,否
487,15,日配,1519,外送面包糕点,151902,外送甜面包,20150414,201504,DW-1519020001,300g,一般商品,袋,1,5.3,5.3,否
487,12,蔬果,1201,蔬菜,120102,根茎,20150414,201504,DW-1201020034,散称,生鲜,千克,0.448,30,13.44,否
487,22,休闲,2203,膨化点心,220301,米制点心,20150414,201504,DW-2203010114,56g,一般商品,袋,1,4.9,4.9,是
487,12,蔬果,1201,蔬菜,120104,花果,20150414,201504,DW-1201040026,散称,生鲜,千克,0.454,1.98,0.89892,否
